place_id,review
ChIJBbUxa6tUbDQRNeM4RQgPb6o,"藏軍洞（鴛鴦窟）與天台山兩個戶外景點是望安鄉公共設施做的最好的兩個地方，有廣大停車場、公廁等等，多數遊客選擇來望安一日遊，因為，時間有限，所以，行色匆匆，譬如，天台山只走到仙跡岩（呂洞賓足跡），最精華的西籠洞竟然沒下到海邊回頭看，至於藏軍洞（鴛鴦窟），更是只有走到機車停車場前的涼亭，與馬鞍山嶼合照就走人了，這樣玩望安，實在可惜！藏軍洞顧名思義，應該有藏軍隊的地方才對呀！它的入口在機車停車場的上方，有一處類似觀景台的地方，旁邊有條小路可以繞進去，裡面有藏軍洞模型，原來是藏軍船的山洞建築。對了，在這條小路上，有個路段是拍攝馬鞍山嶼的好位置喔！對了，在退潮時期，鴛鴦窟往馬鞍山嶼方向有很棒的潮間帶！鴛鴦窟「鴛鴦窟」位於澎湖望安島東北方，為一座天然的山谷地形。鴛鴦窟谷地開口向東，外海有狀似馬鞍的馬鞍山嶼為屏障。其名的來源有兩大說法，一說為早期此處有著多處水窟，聚集鴛鴦在此戲水棲息；另一種說法則是鴛鴦窟附近多水源、土質鬆軟，野蜂、蝴蝶等蟲類鑽入土中，越冬成蛹，當地人稱之為「鴛鴦仔」，故名之。鴛鴦窟附近設有提供遊客休憩的涼亭和登山步道，可由南、北兩側高地俯視鴛鴦窟及海岸線。二次世界大戰末期，日軍選定鴛鴦窟為海軍魚雷快艇基地，並徵集望安、將軍澳兩島居民，在鴛鴦窟谷地附近挖掘洞穴，供隱藏快艇之用。然而，工程將近完成之際，日本宣佈無條件投降，該基地被廢棄，經過歲月摧殘，洞穴大多塌陷，只殘留數處遺跡，其中「藏軍洞」就是此區殘存的歷史遺跡。沒什麼人到訪的地方，附近有公廁，然後有一些座椅可以休憩，沒人的時候躺下來吹海風是還不錯，小小的景點，停留時間不會太長雖然天氣炎熱但這裡的沙灘是細石不會卡到不好清且海水清徹冰涼周圍又有山景真是蠻好拍的地方此處海景優美的地方曾在二戰太平洋戰爭時期被改造成日軍震洋艇（海上自.殺艦）的基地。"
ChIJz3wgWo2nbTQRbWZcIaJeoWs,"111.08.21南方四島，等七美島😆看完燈塔下一站來望夫石…「望夫石」位在七美島上，是一座深入海面的巨型礁岩，形狀有如身懷六甲的孕婦躺臥，關於「望夫石」有個淒美的傳說，相傳在島上有一對相當恩愛的夫妻，丈夫每日出海捕魚返航時，妻子皆會在岸邊等待，然而有天妻子卻等不到丈夫回家，妻子就在岸邊痴痴的等待，但是過了數天丈夫仍未出現，妻子不久後便不支倒地，而岸邊的岩石就成了孕婦的模樣，依舊等著丈夫歸來。推薦大家可以走步道下去看看，還可以爬上去會有不同的景色，非常美搭配景點介紹會對這景點更有感覺！真得很像女子的模樣！！！相傳，有對恩愛的夫妻，丈夫出海捕魚許有未歸，妻子大腹便便在此等候夫君歸航，數日仍不見身影，婦女依舊苦守海濱，終至不知倒臥在海邊。後來，海邊巧合的形成一個狀如孕婦的石塊，從髮、頭、胸、腹、腳，皆栩栩如生，令人嘖嘖稱奇，後代的人都認為這就是那位日夜守望郎君回來的婦人的化身，這個傳說為望夫石增添了淒美的傳奇色彩。「望夫石」位在七美島上，是一座深入海面的巨型礁岩，形狀有如身懷六甲的孕婦躺臥，關於「望夫石」有個淒美的傳說，相傳在島上有一對相當恩愛的夫妻，丈夫每日出海捕魚返航時，妻子皆會在岸邊等待，然而有天妻子卻等不到丈夫回家，妻子就在岸邊痴痴的等待，但是過了數天丈夫仍未出現，妻子不久後便不支倒地，而岸邊的岩石就成了孕婦的模樣，依舊等著丈夫歸來。交通資訊：(1)到南海旅遊中心搭船往七美或搭飛機即可到達。(2)沿七美燈塔南行則可見望夫石。七美島有名小景點，可以走下來看看、不一樣的景色、沒看解說看板還真不知道有個淒美小故事。"
ChIJ7ySwZG2rbTQRj8Sr3MsWNj8,"每次來望安必來看夕陽的地方這次來路邊的雜草橫生變更不好走了但絕對值得因為這裡夕陽照映著的海面和沙灘會隨著時間和太陽的角度變化不同的顏色與層次每次來都有不一樣的收穫很漂亮，路非常小條到騎機車都會擦撞左右雜草，可能就是這樣（不過渡開發），才保持此美景。非常非常的漂亮，推薦早晨來躺一下沙灘前往沙灘的路很小條，也比較隱密一點~拍攝:🎞KodakVISION3500T燈光片📷OlympusAX2來望安最美的，延伸性最好，遊客也不多，最喜歡的一片沙灘。早上十點去熱爆，可能要接近傍晚去比較合適，這邊完全沒有遮蔽物，要很注意防曬有幾個小區塊有標示是海龜寶寶孵化地，但外觀是沒什麼特別之處，但這裡貝殼有比較多，只是很曬的時候來腳底會很刺熱"
ChIJZSWkBkyrbTQRhlZIOS0COIo,"望安天台山雖然海拔只有53公尺，卻是望安島最高峰，這裡視野遼闊。四周有廣袤的草原，成為眺望望安本島和諸多島嶼的最佳地點，清晨太陽剛升起時分，有時遠方村落間有霧升起，整個望安景色朦朧夢幻十足美麗，同時這裡還可以欣賞日出日落，倒是所謂的仙跡岩（呂洞賓足跡）有點牽強，不過，有個景點~西籠洞一定要去，我認為是望安最美的地方，除了斷崖峭壁，走下到海岸邊回看，雄壯險峻崢嶸的岩柱林立，不同於澎湖其他地區的岩瀑景觀，還有處處凹洞（據本地人說，真正的西籠洞要在海上才看得到！？），不過，上下陡峭的海岸邊時，請小心腳下。適合傍晚去的地方，沒有遮蔽物，但視野極佳，可以看到望安環景，還有夕陽夕照，如果往下走是可以看到玄武岩及傳說中足印，但要再爬上來，然後可以眺望貓嶼天台山擁有澎湖最古老的玄武岩地質，在1740萬年前即已形成，山高56.5公尺，是望安島的最高點，整座山均由微輝長斑岩所組成~〈引用：地景資訊網〉從山下走到山頂不用10分鐘~天台山的山頂視野遼闊，可遠眺虎井島和花嶼~也可以俯瞰望安鄉的風景~階梯上黃色的上漆，很醒目ㄝ很好拍照，沒拍呂洞賓的足跡👣，因為只有左腳（不是理由的理由）😅😅😅望安第一高山走走三分鐘階梯就可以到視野遼闊風景優美還有呂洞賓腳印的民俗故事可看"
ChIJdxss1bOsbTQR9KG4WFXOQkc,"超級讚的無敵海景還有整個下午的海上設施推薦行程：澎湖珊瑚礁旅遊忘憂島一日遊這裡有珊瑚礁旅遊專屬的海上平台除了可登島外，海上平台海提供好幾樣水上活動真的好刺激在海上平台上聽著海水與鳥叫午餐伴隨著悠揚的音樂真的很享受這裡浮潛魚群也不少呢金瓜仔礁別名:忘憂島可以令人放鬆的好地方同時可以享受到日落與日出在體驗大自然的一切無人島行程浮潛晚上看星沙在無人島過夜都非常棒而且沒有半點蚊蟲在島上山丘看夕陽跟日出更是人生一大享受可以遠眺望安島和將軍嶼遠離塵囂卻還有GSM網路可以聽歌享受小型珊瑚礁生態聆聽大海及蟲鳴入眠並在海燕鷗的鳴叫聲及日出的光芒灑落開始新的一天。"
ChIJ67Uk9sGnbTQRWxAGV0fkqC4,"有一條長長的石階步道可達海岸邊，建議走下去看看不一樣的風景牛姆坪崖頂為一片寬廣的大草原，因岸邊有形狀似牛的岩石浮於海面而得名，沿著一百、二百多級階梯的小路可以下行到海邊，親近大海、觀賞大海與牛母坪特殊的地形奇景。牛姆坪崖頂為一片寬廣的大草原，因岸邊有形狀似牛的岩石浮於海面而得名，沿著一百、二百多級階梯的小路可以下行到海邊，親近大海、觀賞大海與牛母坪特殊的地形奇景。牛姆坪崖頂為一片寬廣的大草原，因岸邊有形狀似牛的岩石浮於海面而得名，沿著一百、二百多級階梯的小路可以下行到海邊，親近大海、觀賞大海與牛母坪特殊的地形奇景。七美島的牛姆坪有好幾個大小不同的海蝕平台，其中這個平台的形狀跟臺灣本島的形狀極為相似，因而成為觀光熱門景點。IG:t.p.f.v_1798FB:旅。拍。食。攝。1798七美景點之一。旁邊有階梯能走下去到分盆仔還不錯唷大約走五分鐘而已秋涼季節來這吹海風看藍天白雲湛藍海景挺好的"
ChIJQc1iFZWnbTQRUyb3kvn7B5c,"有座小涼亭可以停下來拍拍照，看看風景還不錯。在七美環島每個位置看的景色都有不一樣的美，海風真的有夠大，帽子要抓緊！往大獅龍埕風景區可看左龍埕、右蹲獅，風景不錯，涼亭有賣特色產品！蜿蜒的岩脈像龍盤踞所以稱之為龍埕海蝕平台本身不好抵達但可以從大獅龍埕風景區眺望七美也是來澎湖外島必來景點，也是IG熱門打卡點之一，不過中午此地點相當炎熱，拍照取景需要快狠準。呈現不同風貌的玄武岩這裡店家有賣海螺肉值得買！"
ChIJJc8kgZSnbTQRyK7AR_qTld0,"「龍埕」為一段長達600公尺內曲、南向之凝灰岩與玄武岩互層的地形地質，並經過千百萬年的海蝕作用後形成平整的海蝕平台。由於熔岩流在流動覆蓋過程受到營力互相擠壓後，形成動感十足的褶皺現象，加上不同種類的藻苔色澤強化褶皺曲線條紋的立體感。由崖錐頂上俯瞰平台，可見綠、白、灰、褐之曲線蜿蜒其上，整體看來宛若一條翻騰在藍天碧海中的蟠龍，因此得名「龍埕」。廣義的龍埕泛指該處三大片的連續海蝕平台而言，鄰近的小海蝕平台所在位置，猶如龍珠、龍頭，活靈活現，渾然生成。從高處往下望，因大浪拍擊平台邊激起之浪花，又彷彿白龍在浮游。從大獅風景區觀景台可見收全景，亦可經由涼亭旁沿著海岸人工石階道前往另一觀景台欣賞。循緩降鈄坡往下走，可抵達海蝕平台，可近距離觀察豆腐岩、壺穴等地質景觀111.08.21南方四島之旅。機車環七美島⋯⋯第二站來到大獅龍風景區😊大獅風景區海岸線連綿的柱狀玄武岩海崖奇觀，聯結著向東延伸入海的小海岬，讓該處海岸線顯得氣象萬千。特異之造型和色調與四周白色浪花呈現對比更顯突出，增添幾分雄偉氣勢，其形如一隻蹲伏於海崖的石獅，在蒼勁海水、天際灰濛間眺望著無垠大海，大獅之名由此而來。大師的風景美不勝收導遊在車上企紹「大獅龍程風景區」時，當時在人還沒在暈船中回神，只聽到「大師XX風景區」，心想應該是某地理頻道的攝影大師發現到而聞名，下車後頂顆發脹的大腦飄到看台上，瞬間留在海上的分神都回來了！看台右盼大獅左眺海蝕平台，大獅背影雖俏妙，海蝕平台更巧奪，名符其實的大師風景區。從大獅龍埕風景區的平台能眺望整片大海平台前方的岩塊像石獅另邊蜿蜒的岩脈像龍盤踞故有了大獅龍埕的名稱這邊有停車場可停放機車、遊覽車也有一些攤販販售澎湖特產是可以停下來看看大海、吃點冰的休憩點絕美風景，海天一線。來這裡記得買獨有的海螺醬，非常好吃😋！只是8月去澎湖真的有點太熱，要帶毛巾擦汗，濕紙巾絕對不夠用"
ChIJJc8kgZSnbTQRN5n85IbNWAo,"從大獅龍埕風景區的平台能眺望整片大海平台前方的岩塊像石獅另邊蜿蜒的岩脈像龍盤踞故有了大獅龍埕的名稱這邊有停車場可停放機車、遊覽車也有一些攤販販售澎湖特產是可以停下來看看大海、吃點冰的休憩點一個觀賞七美海岸線的平台，前往會經過一個小市集，將機車停放旁邊的小徑上，然後往海岸邊走即可到達。非常奇特的景觀七美必踩景點七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。七美騎機車環島，拍一拍美照，值得一來。海蝕與風蝕所形成的石獅子，非常奇特的景觀，來到七美也是值得一逛的風景區，順便還可以休息一下，喝點飲料再出發！"
ChIJcWC2v4SnbTQRoVQk-Fv_PRQ,"七美只待3H，換了機車一路快衝順著路邊藍線自己繞，0.5H吃飯，2.5H拍照喘口氣也不能太找景點，時間緊湊算是快閃部隊。燈塔是第一站，9:30的七美燈塔沒開放只能門口照相，豔陽高照白牆綠樹，藍天白雲一旁又有海景，太陽大到牌子都反光，夏天來澎湖怎麼防曬都沒用。111.08.21南方四島之旅，七美只待3H，租了機車一路環島，每個景點不能待太久，要抓緊時間😆時間緊湊算是快閃部隊。燈塔是第一站，可惜當天沒有開放，只能在外面拍照過過乾癮😄來的時候燈塔關閉中，不然應該很漂亮！漂亮的小島燈塔，可惜無法入內，只能在門口遠觀美麗的燈塔，可惜沒開放參觀"
ChIJz3wgWo2nbTQR9COIpWsRRR8,"可以從牛母坪旁邊階梯走下去大約五分鐘路走下去觀看非常值得奇特的海蝕地貌，將一塊玄武岩劈開沒有與地面接連，從小台灣方向就可以看到此景觀。看著年輕情侶為了拍這塊大岩石好靠近斷崖邊真替他們捏把冷汗.很特別的一個海蝕平台，景色宜人必遊景點之一神奇地質的地方，風景漂亮。"
ChIJVVVVVemnbTQRxTkqbl0vtWw,"一個看起來很有歷史感的建築，走上城牆往下看的風景不錯，若是有古老砲台點綴，會有保衛城牆的感覺，建築是由澎湖特有的玄武岩跟黑石堆砌而成，內建的拱門、廊柱跟弧形門造型相當富具南洋與巴洛克風格不知道這座城建造的歷史與來歷，也不知道是公家的還是私人的，來七美時路過而停留下來拍照，外觀造型非常適合當地島嶼風情（個人認為更適合放在琉球），內部也還算整潔，看來是有人在維護，是個拍照的景點。舊時七美常受海盜滋擾，第一批到七美的先民全體遷回福建，多年後由望安島南遷了一批住民進駐七美，並成為現今七美住民的民族來源。其中一個家族成員為了感念先人自望安遷徙到七美的艱困過程而特別建立「南嶼城」做為紀念。以澎湖特有的玄武岩跟黑石堆砌而成的建築，拱門、廊柱跟弧形門造型相當富具南洋與巴洛克風格，內有溜冰場、表演場等遊憩設施。南嶼城是七美早期作為抵禦外來侵略的防衛設施，在拱型玄武石門內側，嵌有「重修南嶼城記」石碑，南嶼城全部採用玄武岩堆砌而成，有著方正雄偉的格局，拱型城門揭露著一絲絲古意，傍晚時分，落日餘暉泛著柔光，別有一番浪漫風情。非常漂亮的一個城堡，他的外牆讓你覺得真是古色古香，美輪美奐。旁邊的房子很有歷史感，是來七美覺得很棒的風景跟雙心石滬一樣，讓人家覺得讚嘆！很有特色的南嶼城，都是用石頭一顆一顆疊起來建造起來的，而且可以拍出很美的網美照。"
ChIJ6e7QeEtRbDQRAw-ltc9giv4,"澎湖漫遊景點-虎井島下午時分，天氣沒有正中午那麼炎熱，沒有什麼其他行程的話，不仿來虎井這座小島看看，島內市區充滿了貓和羊，貓主要在住宅區，羊則是在山壁周圍。來虎井有兩個選擇，一是簡單搭乘交通船，二是搭乘船公司虎井、桶盤的包套含租車，這次是單純到虎井所以搭交通船前來，搭乘下午三點半的船班，約25分鐘的船程，一人來回船票是240元。一下船正前方就是來來鮮魚湯、來來租車，租一台是150元，填資料即可，你有本事騎走老闆也不怕啦，大約半小時可以參觀完主要景點，剩下的時間可以隨處看看，體驗一下小漁村人們的生活方式。#澎湖#深度旅遊#虎井#澎湖網美景點#澎湖雙手#貓島#澎湖出海虎井嶼位在「北回歸線23.5°N」經過的地帶，因此島上建造了全長55公尺的追日大道，在步道終點也設置了小規模的巨人之手，一雙白色大手像是捧著藍色海岸，若是剛好計畫到離島澎湖玩水避暑，不妨來探探這個新的打卡點。而虎井嶼位在「北回歸線23.5°N」經過的地帶，因此島上建造了全長55公尺的追日大道，在步道終點也設置了小規模的巨人之手，一雙白色大手像是捧著藍色海岸，若是剛好計畫到離島澎湖玩水避暑，不妨來探探這個新的打卡點。而虎井嶼位在「北回歸線23.5°N」經過的地帶，因此島上建造了全長55公尺的追日大道，在步道終點也設置了小規模的巨人之手，一雙白色大手像是捧著藍色海岸，若是剛好計畫到離島澎湖玩水避暑，不妨來探探這個新的打卡點。而虎井嶼位在「北回歸線23.5°N」經過的地帶，因此島上建造了全長55公尺的追日大道，在步道終點也設置了小規模的巨人之手，一雙白色大手像是捧著藍色海岸，若是剛好計畫到離島澎湖玩水避暑，不妨來探探這個新的打卡點。在這澎湖離島美麗的世外桃源，還可以看到這麼多用心雕琢的地景，真的很難能可貴！美麗的海天一線，藍天白雲，搭配上石頭地景，23度半的落日大道、幸福緊依偎🥰讓人緊緊的依偎在一起守護著大家的幸福。風中追日矗立的石頭地景讓人非常有感，真的是風大、太陽也大，不過還是阻擋不住每個遊客們雀躍的心，這裡的風景真的太美了。不過到此跳島旅遊，隨時要記得防曬跟補水，因為風大太陽也大😆從澎湖本島坐船過來約莫十幾20分鐘，在此小島可以選擇用摩托車或者是旅遊小巴環島。與其叫貓島應該要叫羊島😅陰天去的時候風超級無敵大小貓兩三隻倒是上面有很多羊羊在吃草很可愛天氣好的時候去應該比較好休憩區可以俯瞰虎井碼頭，風景很好，只是有點曬，島上可看到羊咩咩哦"
ChIJQa7RVxgCbTQRq5aBuCGzWE8,"花嶼上觀看落日夕陽好所在。從村落沿著小馬路大約10分鐘可抵達，有到花嶼一定不要錯過。遼闊的平坡草原，白皚皚燈塔，孤守鄉民及過往的漁船來這邊有超空靈的感覺澎湖群島極西點，更是漂亮居高景點，花嶼(三級離島)設施仍保有原始容貌，不施脂粉，可譽為澎湖最後之淨土，燈塔處可惜手機没有訊號。離港口有一段距離的燈塔，但藍天綠地映襯下真的蠻美的，可以來拍拍照沒什麼遊客會來的燈塔在這裡也有很美的海景，和領海基點可以看～"
ChIJY15nRxarbTQRut7uY7UgxbU,"超美的沙灘"
ChIJW2A_SC6rbTQRyyOeKW9l6wQ,"土地公漁港潮間帶位於望安鄉的西南部，經谷歌導航抵達時，可以看到很醒目的地標性建築~大海龜涼亭，在涼亭斜下方有一座小土地公廟，土地公廟前方是一座廢棄漁港，左邊有一小片沙灘，廢棄漁港水質清澈，可以看到海水中的珊瑚群與魔鬼海膽，廟前兩邊皆有潮間帶地形，岸邊則有小型斷崖地形與廢棄的軍事碉堡，都是很不錯的拍照題材，潮間帶生物也相當豐富，螺類、螃蟹、陽隧足、蕩皮參、黑海參、梅氏長海膽與口鰓海膽最常見，潮池裡則是熱帶魚遍佈，喜歡玩潮間帶的人可以來試試。"
ChIJJS50EGSrbTQRdr_nn2TyOzw,"「網垵」是望安鄉的舊名，名稱由來據傳是明朝時期鄭成功從金門帶兵東渡台灣時，經過此地附近時，企盼全船能平安抵達，因此取名為「望安」。而「網垵口」的由來則是因早期漁民都將漁船停靠於此，並在沙灘上曬網、灑網捕魚、補網的緣故，現在的網垵口沙灘不只是戲水好去處，還是拍網美照的必去景點，抵達此地時，首先映入眼簾的是波浪狀的水泥牆創作牆後即是網垵口沙灘，這裡清澈的海水會在每日不同時段變換顏色，因此有人稱這裡為「調酒海灘」，沙灘上多是潔白的貝殼沙，綿延將近1公里長，是來望安的遊客戲水的最佳選擇地點。☀️望安其實沒什麼就是還海還有沙灘最美是駝色細沙組成的沙灘很有度假風情很乾淨但大熱天的很燙腳海水是由翠綠色漸層至淡藍色再到天藍色特別美機車停在海堤邊就有種眼睛為之一亮的清新感海邊設置一些可愛裝置藝術有波浪造型還有窺探海洋的月亮型總之是個很漂亮很乾淨的海灘而且到訪當天遊客特別少也算幸運了☀️最後我們在到全家領錢的時候終於理解望安沒看到什麼遊客的原因了景點本來就不多很多人都午餐吃飽了就躲進便利商店吹涼望安相較七美真算便利多了有超商住家也比較多但說實話七美是真的比較美😂🤣IG:shelleylee03#望安#台灣#澎湖#海#自然#海灘#沙灘#沙#太陽#☀️#🇹🇼#旅遊#旅行#trip#taiwan#penghu#sea#ocean#nature#travel#tour#travelphotography#instagood#instafood#traveltheworld#tourism很舒服很好拍的地方，距離港口很近，也不用繞小路一下就抵達，有很多機車格，旁邊也有公廁可以使用沙質很好踩，海水清澈好拍，只可惜看不太到黃昏夕陽，但早晨很美網垵口沙灘是一個很美的沙灘，夏天黃昏前來玩水很適合，拍網美照也很適合，但若要看夕陽要到八色沙灘或天台山去拍才拍的到喔。網垵口沙灘位於望安島南端貝殼砂灘潔淨而無汙染，弧形海灣綿延將近1公里長。早期由於當地漁船停靠於此，在沙灘上曬網、補網，以及撒網捕魚之情"
ChIJwbziQEKrbTQR285MhwOBm6g,"西安水庫沙灘是個隱秘的沙灘，可能因為臨近西安水庫因此而命名。望安島的南邊與西南邊都是沙灘地質，由北向南約莫有二三十個大大小小沙灘，有的有名稱，有的還是無名的沙灘，諸如水垵沙灘、天台山下的沙灘（無名沙灘），然後就是西安水庫沙灘，後面還有土地公港沙灘、長瀨仔沙灘與網垵口沙灘等等，西安水庫沙灘的沙質含有不少珊瑚碎屑，加上一些散佈的小仙人掌，穿拖鞋或脫鞋的人可得注意腳下，我們在這裡碰上在地的貝殼藝術達人，除了告訴我們這裡的山坡上有一些風茹草以外，還邀請我們去他家欣賞祖輩以來創作的貝殼花瓶、燭台與香爐等等。從花宅騎出來、會經過的秘境、小路進去才能到。很多珊瑚碎片的美麗沙灘、記得不要亂丟垃圾喔❤️要減速才能發現沙灘的入口穿越樹林後沙灘以一個完美的弧形連接藍天碧海呈現在眼前遊客不多或者說從沒有在這裡遇過其他遊客和我同時出現正向西方是一個適合欣賞夕陽的地方這裡真的是美，又人煙稀少，放空的好地方。黃昏可觀賞夕陽，夜晚遠投夜釣黑點及青嘴魚，往昔海沙被採流失，夏季綠蠵龜上岸產卵已減少"
ChIJJ-aHRkSrbTQRi2mx6ftihlE,"窗戶真的是當地地標之一，第一次去還沒找到，其實就在附近看到囍字窗會有種童趣感，很好拍也很喜歡，有濃濃的歷史感夏天的澎湖是真的熱，但藍天真的好美！這次跳島七美望安，雖然是小島沒什麼遮蔽物，但美景不勝枚舉☀️而且還意外碰到巷仔貓貓，太幸運了👍🏻保存很原始的閩南建築。值得細細探訪聚落中處處可見饒有趣味的窗櫺設計。很有歷史的閩式古建築群"
ChIJT0_WQpCvbTQRc09KBJbQJng,"價格實惠，船長幽默風趣，助手活潑可愛，開船技術一級棒。可以領略的不一樣的海域樣貌，在壓力的工作壓力下體驗不一樣的悠閒生活，看看美麗的風景，碧海藍天的特殊樣貌❤️非常推薦大家一來玩呦‼️價格實惠，船長幽默風趣，闆娘活潑可愛又大方，開船技術一級棒。可以領略的不一樣的海域樣貌，在現在工作壓力這麼大的時候就很適合來玩🤩體驗不一樣的悠閒生活非常推薦大家一來玩呦‼️在klook訂南方四島浮潛行程，當天8:10到指定地點，但根本就沒有櫃檯，到了8:20時間都過了，沒有任何人聯絡，好不容易從google查到聯絡電話，打電話才表示行程因人數不足取消，Klook表示你們前一天晚上10點才回報人數不足要取消，klook無法跟我們回報，你們雙方要合作卻沒有配合好，導致我們這些已付款也準時乖乖報到的遊客卻在當天撲空，毀了來澎湖的主要行程，非常糟糕！差勁的業者！兩次包船都造就了奇幻旅程！船家親切又海派，在海上飆風、夢幻的夕陽、帶著一家子老小，長輩不下水狂拍照，跟小朋友一起在黃昏的目斗嶼沙灘玩水，深深烙印在小小孩心中，問他這趟澎湖玩什麼，全程他只記得這段包船的特殊體驗。🥰強哥是在地老船長對於澎湖海域熟悉度就是專業度啦！伊晴更是熱心的照料著每位旅人。包船、客製化行程，找星嶼就對了！2022..6.30的花火閉幕式，幾乎大家都被濃霧籠罩著，霧裡看花！我們~嘿嘿，海景第一排，花火就在眼前釋放！天生暈船的都莫名其妙的秒復活了🤣跟老婆女兒在8/12日參加，整個行程都很棒，東嶼坪超美，期待再次參加"
ChIJx6SYAhWtbTQR4goDkchVj-E,"從天后宮不行3-5分鐘即可抵達很乾淨的海灘很多珊瑚和貝類海水很清澈.這裡可以欣賞到夕陽.在將軍嶼環島的路上，發現一塊濕地，很多小水坑，長滿了海草，很多生物。超美低拉~!~啾#阿溫拍拍#將軍澳嶼#澎湖#Taiwan#ponghu#台灣外島#望安鄉#澎湖景點#船帆嶼"
ChIJQQjxyzOrbTQRIZJOhItwMk0,"望安西籠洞位於望安鄉最高點~天台山的西邊斷崖下，基本上，來望安旅遊的遊客多數都行色匆匆，所以，都只會沿著木梯爬到仙跡岩（呂洞賓足印），然後，左右俯瞰村子與海洋的美景，這裡事實上還可以遠眺花嶼、貓嶼、頭巾嶼、七美與南方四島等共八個島嶼，不過，如果只有看完這些就離開，相信，你會覺得天台山沒有什麼特殊。只有沿著道路指標往西邊的小徑一路下去，約莫幾百公尺後，來到斷崖邊，這裡岩壁景觀已經很雄壯，可以看到陡下的路徑，小心手腳並用，應該沒問題，然後面海朝右邊走去，越後面景觀越雄偉壯麗，有不少巨型凹槽，沒有看到真正的山洞，不過，美麗的景觀已經值回辛苦的代價，我認為這是望安最美的地方了！回程有點小辛苦，必須陡上幾百公尺，請小心。驚人的景色，岩石被侵蝕出奇特景觀，非常值得下來一看，不過路不好走，老人和膝蓋不好的人不適合"
ChIJGRuEP6tUbDQRrdmDMiM8s-U,"藏軍洞是在二次大戰末期，日本人曾在此建造類似零式戰機的自殺式快艇艦隊”震洋艇”的祕密藏身基地，當年動員掘洞建造隱密的快艇基地基地還沒蓋好，日本就宣布投降了，留下震洋艇格納庫作為歷史見證。而望安中社古厝又名花宅。你不仿停下車來漫步行中社聚落，好好看看牆痕斑駁伴著坍塌的門樓的滄桑閩式古厝，或是曾家古厝三合院的花磚訴說著當年的榮景！湛藍色的天空下，硓𥑮石砌成的矮牆一落落。澎湖很多離島，都適合以腳踏車深入探索，緩慢貼近在的腳步的步伐，細品嚐漁村文化與，低碳觀光遊憩正流行喔。順遊環島景點俊秀風景，淺海釣大物！整個望安冬天最冷夏天最熱的地方還是那句老話垃圾帶走小魚放走"
ChIJn27-hq5UbDQRi1kknw6jL1w,"「垵」唸ㄢˇ。很可愛的小港口❤️來望安這裡第一站，忍不住停下來拍一波，青苔會滑哦、要注意安全。澎湖海水真的好清澈，好乾淨。感謝大家來這裡沒有亂丟垃圾👍有一個很有趣港口因為幾乎沒有水也許是退潮或是淤塞了所以有了一個新港口但還是蠻美的波光粼粼的小港，成群結隊的魚。安靜的小沙灘旁邊是水垵港海床上有些破瓶子玩水要注意還不錯，但安全考量就遠遠拍照、沒再靠近了"
ChIJh4tPtt6nbTQRVazztV_RkR0,"金龍大將軍巡狩～～風調雨順～～國泰平安金龍寶塔位於東湖村隙頂莊海邊山頭，東臨太平洋、西南為小月世界、北濱雙心石滬、南倚隙頂聚落；建塔目的是風水緣故，高與黃德宮齊，塔頂安置「金龍」一座，是傳統信仰中的鎮風塔。澎湖的特色金門有風獅爺、澎湖有金龍石頭塔造型獨特！塔身九層，頂安金龍，地位尊崇，位處七美北端之鎮風塔！金龍寶塔"
ChIJW9tCqt2nbTQRiY77DBTGKjU,"來到七美島可順遊的一處景點，因為所在位置不太明顯一不小心就會錯過了，但適合短暫停留拍拍照與看風景的地方。知道白馬很小一隻所以遠處拍拍😆山坡上有一尊白馬的水泥塑像。傳說中是一位將軍的坐騎，軍隊經歷海難，僅有白馬漂流上岸，其後尋不到主人，便跳入海中，追隨主人而去。居民為感念白馬的忠誠，做此雕像以茲紀念。令人發笑的地方快速路過就好白馬懷念主人的故事。"
